id,recommended_course_id,course_language,,,,,,,,,,,,,,,,,,,,,,,
1699,21104828,eng,,,,,,,,,,,,,,,,,,,,,,,
1700,15811545,eng,,,,,,,,,,,,,,,,,,,,,,,
1701,9010,,,,,,,,,,,,,,,,,,,,,,,,
1702,17200687,eng,,,,,,,,,,,,,,,,,,,,,,,
1703,17799,eng,,,,,,,,,,,,,,,,,,,,,,,
1704,9592,en-US,,,,,,,,,,,,,,,,,,,,,,,
1705,28815,eng,,,,,,,,,,,,,,,,,,,,,,,
1706,32559,,,,,,,,,,,,,,,,,,,,,,,,
1707,232576,eng,,,,,,,,,,,,,,,,,,,,,,,
1708,20821087,en-US,,,,,,,,,,,,,,,,,,,,,,,
1709,16433,en-US,,,,,,,,,,,,,,,,,,,,,,,
1710,7507825,eng,,,,,,,,,,,,,,,,,,,,,,,
1711,82748,,,,,,,,,,,,,,,,,,,,,,,,
1712,338691,eng,,,,,,,,,,,,,,,,,,,,,,,
1713,9300,,,,,,,,,,,,,,,,,,,,,,,,
1714,12557,en-US,,,,,,,,,,,,,,,,,,,,,,,
1715,943402,eng,,,,,,,,,,,,,,,,,,,,,,,
1716,12971616,eng,,,,,,,,,,,,,,,,,,,,,,,
1717,32552,en-US,,,,,,,,,,,,,,,,,,,,,,,
1718,5454,en-US,,,,,,,,,,,,,,,,,,,,,,,
1719,32435,en-US,,,,,,,,,,,,,,,,,,,,,,,
1720,7664334,eng,,,,,,,,,,,,,,,,,,,,,,,
1721,175510,eng,,,,,,,,,,,,,,,,,,,,,,,
1722,34494,eng,,,,,,,,,,,,,,,,,,,,,,,
1723,11710373,eng,,,,,,,,,,,,,,,,,,,,,,,
1724,7402393, Nightshade World #4),,,,,,,,,,,,,,,,,,,,,https://images.gr-assets.com/books/1333400218s/7402393.jpg,,
1725,6324090,eng,,,,,,,,,,,,,,,,,,,,,,,
1726,100464,eng,,,,,,,,,,,,,,,,,,,,,,,
1727,357,en-US,,,,,,,,,,,,,,,,,,,,,,,
1728,22544764,eng,,,,,,,,,,,,,,,,,,,,,,,
1729,22816087,eng,,,,,,,,,,,,,,,,,,,,,,,
1730,16278318,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1731,6736971,eng,,,,,,,,,,,,,,,,,,,,,,,
1732,209194,eng,,,,,,,,,,,,,,,,,,,,,,,
1733,5352,eng,,,,,,,,,,,,,,,,,,,,,,,
1734,139069,eng,,,,,,,,,,,,,,,,,,,,,,,
1735,23220,en-US,,,,,,,,,,,,,,,,,,,,,,,
1736,27833670,eng,,,,,,,,,,,,,,,,,,,,,,,
1737,23174274,eng,,,,,,,,,,,,,,,,,,,,,,,
1738,5310515,en-US,,,,,,,,,,,,,,,,,,,,,,,
1739,2666,eng,,,,,,,,,,,,,,,,,,,,,,,
1740,23899174,eng,,,,,,,,,,,,,,,,,,,,,,,
1741,131359,eng,,,,,,,,,,,,,,,,,,,,,,,
1742,207153,eng,,,,,,,,,,,,,,,,,,,,,,,
1743,14061955,eng,,,,,,,,,,,,,,,,,,,,,,,
1744,465226,eng,,,,,,,,,,,,,,,,,,,,,,,
1745,6050678,en-US,,,,,,,,,,,,,,,,,,,,,,,
1746,13153,en-US,,,,,,,,,,,,,,,,,,,,,,,
1747,4499669,en-US,,,,,,,,,,,,,,,,,,,,,,,
1748,14756,en-US,,,,,,,,,,,,,,,,,,,,,,,
1749,263050,eng,,,,,,,,,,,,,,,,,,,,,,,
1750,4866,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1751,114145,en-US,,,,,,,,,,,,,,,,,,,,,,,
1752,77262,eng,,,,,,,,,,,,,,,,,,,,,,,
1753,11561469,eng,,,,,,,,,,,,,,,,,,,,,,,
1754,6485421, City of Glass,,,,,,,,,,,,,,,,,,,,,https://images.gr-assets.com/books/1312016549m/6485421.jpg,https://images.gr-assets.com/books/1312016549s/6485421.jpg,
1755,14554,eng,,,,,,,,,,,,,,,,,,,,,,,
1756,276287,eng,,,,,,,,,,,,,,,,,,,,,,,
1757,27252,eng,,,,,,,,,,,,,,,,,,,,,,,
1758,6259,eng,,,,,,,,,,,,,,,,,,,,,,,
1759,121127,en-US,,,,,,,,,,,,,,,,,,,,,,,
1760,7243142,eng,,,,,,,,,,,,,,,,,,,,,,,
1761,6346975,eng,,,,,,,,,,,,,,,,,,,,,,,
1762,5176,eng,,,,,,,,,,,,,,,,,,,,,,,
1763,33668,eng,,,,,,,,,,,,,,,,,,,,,,,
1764,2179276,en-US,,,,,,,,,,,,,,,,,,,,,,,
1765,858719,,,,,,,,,,,,,,,,,,,,,,,,
1766,12680907,eng,,,,,,,,,,,,,,,,,,,,,,,
1767,6604794,eng,,,,,,,,,,,,,,,,,,,,,,,
1768,34504,eng,,,,,,,,,,,,,,,,,,,,,,,
1769,17617277,eng,,,,,,,,,,,,,,,,,,,,,,,
1770,15729539,eng,,,,,,,,,,,,,,,,,,,,,,,
1771,337113,eng,,,,,,,,,,,,,,,,,,,,,,,
1772,272895,eng,,,,,,,,,,,,,,,,,,,,,,,
1773,13600318,en-US,,,,,,,,,,,,,,,,,,,,,,,
1774,65111,en-US,,,,,,,,,,,,,,,,,,,,,,,
1775,581409,eng,,,,,,,,,,,,,,,,,,,,,,,
1776,11381643,eng,,,,,,,,,,,,,,,,,,,,,,,
1777,187633,eng,,,,,,,,,,,,,,,,,,,,,,,
1778,91767,,,,,,,,,,,,,,,,,,,,,,,,
1779,11918,eng,,,,,,,,,,,,,,,,,,,,,,,
1780,8705784,en-US,,,,,,,,,,,,,,,,,,,,,,,
1781,191113,eng,,,,,,,,,,,,,,,,,,,,,,,
1782,17347389,eng,,,,,,,,,,,,,,,,,,,,,,,
1783,264,eng,,,,,,,,,,,,,,,,,,,,,,,
1784,264158,,,,,,,,,,,,,,,,,,,,,,,,
1785,99300,eng,,,,,,,,,,,,,,,,,,,,,,,
1786,26245850,eng,,,,,,,,,,,,,,,,,,,,,,,
1787,20317106,ara,,,,,,,,,,,,,,,,,,,,,,,
1788,24813,eng,,,,,,,,,,,,,,,,,,,,,,,
1789,4325,eng,,,,,,,,,,,,,,,,,,,,,,,
1790,14568987,en-US,,,,,,,,,,,,,,,,,,,,,,,
1791,248483,en-US,,,,,,,,,,,,,,,,,,,,,,,
1792,18749,eng,,,,,,,,,,,,,,,,,,,,,,,
1793,105578,eng,,,,,,,,,,,,,,,,,,,,,,,
1794,23209927,eng,,,,,,,,,,,,,,,,,,,,,,,
1795,11607,eng,,,,,,,,,,,,,,,,,,,,,,,
1796,68210,en-US,,,,,,,,,,,,,,,,,,,,,,,
1797,2794,en-US,,,,,,,,,,,,,,,,,,,,,,,
1798,23190986,eng,,,,,,,,,,,,,,,,,,,,,,,
1799,8428064,en-US,,,,,,,,,,,,,,,,,,,,,,,
1800,22590,spa,,,,,,,,,,,,,,,,,,,,,,,
1801,15575,eng,,,,,,,,,,,,,,,,,,,,,,,
1802,32418,eng,,,,,,,,,,,,,,,,,,,,,,,
1803,395871,en-US,,,,,,,,,,,,,,,,,,,,,,,
1804,1466455,en-US,,,,,,,,,,,,,,,,,,,,,,,
1805,3575676,en-US,,,,,,,,,,,,,,,,,,,,,,,
1806,5174,eng,,,,,,,,,,,,,,,,,,,,,,,
1807,10626594,eng,,,,,,,,,,,,,,,,,,,,,,,
1808,18966806,eng,,,,,,,,,,,,,,,,,,,,,,,
1809,201341,en-US,,,,,,,,,,,,,,,,,,,,,,,
1810,23848559,eng,,,,,,,,,,,,,,,,,,,,,,,
1811,6420,en-US,,,,,,,,,,,,,,,,,,,,,,,
1812,13810,en-US,,,,,,,,,,,,,,,,,,,,,,,
1813,15505346,eng,,,,,,,,,,,,,,,,,,,,,,,
1814,8492768,eng,,,,,,,,,,,,,,,,,,,,,,,
1815,5509,eng,,,,,,,,,,,,,,,,,,,,,,,
1816,13055592,en-US,,,,,,,,,,,,,,,,,,,,,,,
1817,41716,spa,,,,,,,,,,,,,,,,,,,,,,,
1818,2168860,eng,,,,,,,,,,,,,,,,,,,,,,,
1819,1282954,eng,,,,,,,,,,,,,,,,,,,,,,,
1820,5047880,eng,,,,,,,,,,,,,,,,,,,,,,,
1821,2292384,en-US,,,,,,,,,,,,,,,,,,,,,,,
1822,12615008,eng,,,,,,,,,,,,,,,,,,,,,,,
1823,160629,eng,,,,,,,,,,,,,,,,,,,,,,,
1824,162089,en-US,,,,,,,,,,,,,,,,,,,,,,,
1825,91253,eng,,,,,,,,,,,,,,,,,,,,,,,
1826,98427,,,,,,,,,,,,,,,,,,,,,,,,
1827,65118,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1828,330744,eng,,,,,,,,,,,,,,,,,,,,,,,
1829,226162,en-US,,,,,,,,,,,,,,,,,,,,,,,
1830,6134826,eng,,,,,,,,,,,,,,,,,,,,,,,
1831,12849385,en-US,,,,,,,,,,,,,,,,,,,,,,,
1832,2161733,eng,,,,,,,,,,,,,,,,,,,,,,,
1833,2641307,eng,,,,,,,,,,,,,,,,,,,,,,,
1834,23751850,en-CA,,,,,,,,,,,,,,,,,,,,,,,
1835,4008,eng,,,,,,,,,,,,,,,,,,,,,,,
1836,18419,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1837,17306293,en-US,,,,,,,,,,,,,,,,,,,,,,,
1838,8357992,eng,,,,,,,,,,,,,,,,,,,,,,,
1839,454856,en-US,,,,,,,,,,,,,,,,,,,,,,,
1840,84136,eng,,,,,,,,,,,,,,,,,,,,,,,
1841,2029177,eng,,,,,,,,,,,,,,,,,,,,,,,
1842,111180,eng,,,,,,,,,,,,,,,,,,,,,,,
1843,9844,eng,,,,,,,,,,,,,,,,,,,,,,,
1844,96647,eng,,,,,,,,,,,,,,,,,,,,,,,
1845,72579,ger,,,,,,,,,,,,,,,,,,,,,,,
1846,17876893,eng,,,,,,,,,,,,,,,,,,,,,,,
1847,29946,eng,,,,,,,,,,,,,,,,,,,,,,,
1848,6381205,eng,,,,,,,,,,,,,,,,,,,,,,,
1849,17623975,eng,,,,,,,,,,,,,,,,,,,,,,,
1850,1661957,eng,,,,,,,,,,,,,,,,,,,,,,,
1851,7170627,eng,,,,,,,,,,,,,,,,,,,,,,,
1852,270804,eng,,,,,,,,,,,,,,,,,,,,,,,
1853,760,eng,,,,,,,,,,,,,,,,,,,,,,,
1854,10872085,eng,,,,,,,,,,,,,,,,,,,,,,,
1855,773038,en-US,,,,,,,,,,,,,,,,,,,,,,,
1856,79790,en-US,,,,,,,,,,,,,,,,,,,,,,,
1857,13835,eng,,,,,,,,,,,,,,,,,,,,,,,
1858,13132,,,,,,,,,,,,,,,,,,,,,,,,
1859,12543,,,,,,,,,,,,,,,,,,,,,,,,
1860,6325285,en-US,,,,,,,,,,,,,,,,,,,,,,,
1861,6581511,eng,,,,,,,,,,,,,,,,,,,,,,,
1862,216443,eng,,,,,,,,,,,,,,,,,,,,,,,
1863,13837,en-US,,,,,,,,,,,,,,,,,,,,,,,
1864,259538,eng,,,,,,,,,,,,,,,,,,,,,,,
1865,129603,eng,,,,,,,,,,,,,,,,,,,,,,,
1866,18641982,,,,,,,,,,,,,,,,,,,,,,,,
1867,9496240,eng,,,,,,,,,,,,,,,,,,,,,,,
1868,14064,eng,,,,,,,,,,,,,,,,,,,,,,,
1869,150739,en-US,,,,,,,,,,,,,,,,,,,,,,,
1870,455925,en-US,,,,,,,,,,,,,,,,,,,,,,,
1871,37301,en-US,,,,,,,,,,,,,,,,,,,,,,,
1872,84847,eng,,,,,,,,,,,,,,,,,,,,,,,
1873,16703,eng,,,,,,,,,,,,,,,,,,,,,,,
1874,13642950,en-US,,,,,,,,,,,,,,,,,,,,,,,
1875,474858,eng,,,,,,,,,,,,,,,,,,,,,,,
1876,10428708,eng,,,,,,,,,,,,,,,,,,,,,,,
1877,33514,en-US,,,,,,,,,,,,,,,,,,,,,,,
1878,12948,eng,,,,,,,,,,,,,,,,,,,,,,,
1879,6066819,eng,,,,,,,,,,,,,,,,,,,,,,,
1880,50027,eng,,,,,,,,,,,,,,,,,,,,,,,
1881,100365,eng,,,,,,,,,,,,,,,,,,,,,,,
1882,9572203,eng,,,,,,,,,,,,,,,,,,,,,,,
1883,166997,eng,,,,,,,,,,,,,,,,,,,,,,,
1884,24937,en-US,,,,,,,,,,,,,,,,,,,,,,,
1885,42607,eng,,,,,,,,,,,,,,,,,,,,,,,
1886,95431,eng,,,,,,,,,,,,,,,,,,,,,,,
1887,15638,eng,,,,,,,,,,,,,,,,,,,,,,,
1888,12609,en-US,,,,,,,,,,,,,,,,,,,,,,,
1889,3128411,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1890,8709526,eng,,,,,,,,,,,,,,,,,,,,,,,
1891,6050298,en-US,,,,,,,,,,,,,,,,,,,,,,,
1892,16243,eng,,,,,,,,,,,,,,,,,,,,,,,
1893,15799166,eng,,,,,,,,,,,,,,,,,,,,,,,
1894,17910611,eng,,,,,,,,,,,,,,,,,,,,,,,
1895,25099,eng,,,,,,,,,,,,,,,,,,,,,,,
1896,1000751,eng,,,,,,,,,,,,,,,,,,,,,,,
1897,2743,eng,,,,,,,,,,,,,,,,,,,,,,,
1898,17855756,eng,,,,,,,,,,,,,,,,,,,,,,,
1899,13547188,eng,,,,,,,,,,,,,,,,,,,,,,,
1900,10588,eng,,,,,,,,,,,,,,,,,,,,,,,
1901,7304203,en-US,,,,,,,,,,,,,,,,,,,,,,,
1902,3613997,en-US,,,,,,,,,,,,,,,,,,,,,,,
1903,13324841,eng,,,,,,,,,,,,,,,,,,,,,,,
1904,18310944,en-US,,,,,,,,,,,,,,,,,,,,,,,
1905,13569581,eng,,,,,,,,,,,,,,,,,,,,,,,
1906,7137775,en-US,,,,,,,,,,,,,,,,,,,,,,,
1907,93007,eng,,,,,,,,,,,,,,,,,,,,,,,
1908,9915,eng,,,,,,,,,,,,,,,,,,,,,,,
1909,23316548,eng,,,,,,,,,,,,,,,,,,,,,,,
1910,93101,eng,,,,,,,,,,,,,,,,,,,,,,,
1911,7093952,eng,,,,,,,,,,,,,,,,,,,,,,,
1912,18467802,eng,,,,,,,,,,,,,,,,,,,,,,,
1913,9301,eng,,,,,,,,,,,,,,,,,,,,,,,
1914,41811,eng,,,,,,,,,,,,,,,,,,,,,,,
1915,17800,eng,,,,,,,,,,,,,,,,,,,,,,,
1916,232109,en-US,,,,,,,,,,,,,,,,,,,,,,,
1917,3432478,eng,,,,,,,,,,,,,,,,,,,,,,,
1918,189783,eng,,,,,,,,,,,,,,,,,,,,,,,
1919,7741325,eng,,,,,,,,,,,,,,,,,,,,,,,
1920,17333230,eng,,,,,,,,,,,,,,,,,,,,,,,
1921,826584,en-US,,,,,,,,,,,,,,,,,,,,,,,
1922,32421,eng,,,,,,,,,,,,,,,,,,,,,,,
1923,4143,en-US,,,,,,,,,,,,,,,,,,,,,,,
1924,34517,eng,,,,,,,,,,,,,,,,,,,,,,,
1925,17303,eng,,,,,,,,,,,,,,,,,,,,,,,
1926,69242,en-US,,,,,,,,,,,,,,,,,,,,,,,
1927,401514,eng,,,,,,,,,,,,,,,,,,,,,,,
1928,3679,eng,,,,,,,,,,,,,,,,,,,,,,,
1929,254389,en-US,,,,,,,,,,,,,,,,,,,,,,,
1930,59829,eng,,,,,,,,,,,,,,,,,,,,,,,
1931,645023,eng,,,,,,,,,,,,,,,,,,,,,,,
1932,8492319,en-US,,,,,,,,,,,,,,,,,,,,,,,
1933,7119070,ara,,,,,,,,,,,,,,,,,,,,,,,
1934,6566722,en-US,,,,,,,,,,,,,,,,,,,,,,,
1935,18607805,eng,,,,,,,,,,,,,,,,,,,,,,,
1936,4659,,,,,,,,,,,,,,,,,,,,,,,,
1937,25350,eng,,,,,,,,,,,,,,,,,,,,,,,
1938,6687,,,,,,,,,,,,,,,,,,,,,,,,
1939,826585,en-US,,,,,,,,,,,,,,,,,,,,,,,
1940,567678,en-US,,,,,,,,,,,,,,,,,,,,,,,
1941,18770398,eng,,,,,,,,,,,,,,,,,,,,,,,
1942,10211494,en-US,,,,,,,,,,,,,,,,,,,,,,,
1943,16085481,eng,,,,,,,,,,,,,,,,,,,,,,,
1944,51428,eng,,,,,,,,,,,,,,,,,,,,,,,
1945,344262,eng,,,,,,,,,,,,,,,,,,,,,,,
1946,2702704,en-US,,,,,,,,,,,,,,,,,,,,,,,
1947,22341263,eng,,,,,,,,,,,,,,,,,,,,,,,
1948,24120519,eng,,,,,,,,,,,,,,,,,,,,,,,
1949,3102,eng,,,,,,,,,,,,,,,,,,,,,,,
1950,102458,eng,,,,,,,,,,,,,,,,,,,,,,,
1951,13643567,eng,,,,,,,,,,,,,,,,,,,,,,,
1952,15724396,eng,,,,,,,,,,,,,,,,,,,,,,,
1953,54499,eng,,,,,,,,,,,,,,,,,,,,,,,
1954,89717,eng,,,,,,,,,,,,,,,,,,,,,,,
1955,18864,eng,,,,,,,,,,,,,,,,,,,,,,,
1956,8253,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1957,33602148,eng,,,,,,,,,,,,,,,,,,,,,,,
1958,7933617,eng,,,,,,,,,,,,,,,,,,,,,,,
1959,6048530,en-US,,,,,,,,,,,,,,,,,,,,,,,
1960,38500,eng,,,,,,,,,,,,,,,,,,,,,,,
1961,159178,en-US,,,,,,,,,,,,,,,,,,,,,,,
1962,6587387,en-US,,,,,,,,,,,,,,,,,,,,,,,
1963,31259,eng,,,,,,,,,,,,,,,,,,,,,,,
1964,68488,eng,,,,,,,,,,,,,,,,,,,,,,,
1965,20821111,eng,,,,,,,,,,,,,,,,,,,,,,,
1966,59810,en-US,,,,,,,,,,,,,,,,,,,,,,,
1967,30659,eng,,,,,,,,,,,,,,,,,,,,,,,
1968,34262,eng,,,,,,,,,,,,,,,,,,,,,,,
1969,475,en-GB,,,,,,,,,,,,,,,,,,,,,,,
1970,41219,eng,,,,,,,,,,,,,,,,,,,,,,,
1971,2753843,en-US,,,,,,,,,,,,,,,,,,,,,,,
1972,19668,en-US,,,,,,,,,,,,,,,,,,,,,,,
1973,93981,,,,,,,,,,,,,,,,,,,,,,,,
1974,19581,en-US,,,,,,,,,,,,,,,,,,,,,,,
1975,65110,en-US,,,,,,,,,,,,,,,,,,,,,,,
1976,25,en-US,,,,,,,,,,,,,,,,,,,,,,,
1977,65112,en-US,,,,,,,,,,,,,,,,,,,,,,,
1978,14241,eng,,,,,,,,,,,,,,,,,,,,,,,
1979,15985348,eng,,,,,,,,,,,,,,,,,,,,,,,
1980,24830,eng,,,,,,,,,,,,,,,,,,,,,,,
1981,15852756,eng,,,,,,,,,,,,,,,,,,,,,,,
1982,17934530,eng,,,,,,,,,,,,,,,,,,,,,,,
1983,11479285,eng,,,,,,,,,,,,,,,,,,,,,,,
1984,58922,en-US,,,,,,,,,,,,,,,,,,,,,,,
1985,8520362,eng,,,,,,,,,,,,,,,,,,,,,,,
1986,5345,eng,,,,,,,,,,,,,,,,,,,,,,,
1987,10617,eng,,,,,,,,,,,,,,,,,,,,,,,
1988,17568801,eng,,,,,,,,,,,,,,,,,,,,,,,
1989,761732,eng,,,,,,,,,,,,,,,,,,,,,,,
1990,11331421,eng,,,,,,,,,,,,,,,,,,,,,,,
1991,8935689,eng,,,,,,,,,,,,,,,,,,,,,,,
1992,759945,en-US,,,,,,,,,,,,,,,,,,,,,,,
1993,31332,en-US,,,,,,,,,,,,,,,,,,,,,,,
1994,17337562,eng,,,,,,,,,,,,,,,,,,,,,,,
1995,768889,eng,,,,,,,,,,,,,,,,,,,,,,,
1996,180617,eng,,,,,,,,,,,,,,,,,,,,,,,
1997,9565548,eng,,,,,,,,,,,,,,,,,,,,,,,
1998,18054698,,,,,,,,,,,,,,,,,,,,,,,,
1999,249,eng,,,,,,,,,,,,,,,,,,,,,,,
2000,3086160,en-US,,,,,,,,,,,,,,,,,,,,,,,
2001,7952502,eng,,,,,,,,,,,,,,,,,,,,,,,
2002,18386,eng,,,,,,,,,,,,,,,,,,,,,,,
2003,23995231,eng,,,,,,,,,,,,,,,,,,,,,,,
2004,5306,eng,,,,,,,,,,,,,,,,,,,,,,,
2005,10950924,eng,,,,,,,,,,,,,,,,,,,,,,,
2006,2890090,eng,,,,,,,,,,,,,,,,,,,,,,,
2007,113304,eng,,,,,,,,,,,,,,,,,,,,,,,
2008,17849112,eng,,,,,,,,,,,,,,,,,,,,,,,
2009,14996,eng,,,,,,,,,,,,,,,,,,,,,,,
2010,42603,en-US,,,,,,,,,,,,,,,,,,,,,,,
2011,1840511,en-US,,,,,,,,,,,,,,,,,,,,,,,
2012,13140,eng,,,,,,,,,,,,,,,,,,,,,,,
2013,5015,en-US,,,,,,,,,,,,,,,,,,,,,,,
2014,185911,eng,,,,,,,,,,,,,,,,,,,,,,,
2015,83674,eng,,,,,,,,,,,,,,,,,,,,,,,
2016,4494917,eng,,,,,,,,,,,,,,,,,,,,,,,
2017,4588949,eng,,,,,,,,,,,,,,,,,,,,,,,
2018,13507212,en-US,,,,,,,,,,,,,,,,,,,,,,,
2019,2921082,eng,,,,,,,,,,,,,,,,,,,,,,,
2020,603204,en-US,,,,,,,,,,,,,,,,,,,,,,,
2021,690926,eng,,,,,,,,,,,,,,,,,,,,,,,
2022,857502,eng,,,,,,,,,,,,,,,,,,,,,,,
2023,186190,eng,,,,,,,,,,,,,,,,,,,,,,,
2024,11991,eng,,,,,,,,,,,,,,,,,,,,,,,
2025,7572,eng,,,,,,,,,,,,,,,,,,,,,,,
2026,6138,eng,,,,,,,,,,,,,,,,,,,,,,,
2027,374233,eng,,,,,,,,,,,,,,,,,,,,,,,
2028,13521,eng,,,,,,,,,,,,,,,,,,,,,,,
2029,815309,eng,,,,,,,,,,,,,,,,,,,,,,,
2030,64854,en-GB,,,,,,,,,,,,,,,,,,,,,,,
2031,6531,en-GB,,,,,,,,,,,,,,,,,,,,,,,
2032,106264,eng,,,,,,,,,,,,,,,,,,,,,,,
2033,3554772,ara,,,,,,,,,,,,,,,,,,,,,,,
2034,33454,eng,,,,,,,,,,,,,,,,,,,,,,,
2035,7857195,eng,,,,,,,,,,,,,,,,,,,,,,,
2036,7015403,eng,,,,,,,,,,,,,,,,,,,,,,,
2037,28214365,eng,,,,,,,,,,,,,,,,,,,,,,,
2038,6267237,en-US,,,,,,,,,,,,,,,,,,,,,,,
2039,133526,eng,,,,,,,,,,,,,,,,,,,,,,,
2040,17340050,eng,,,,,,,,,,,,,,,,,,,,,,,
2041,10566,eng,,,,,,,,,,,,,,,,,,,,,,,
2042,15851746,en-US,,,,,,,,,,,,,,,,,,,,,,,
2043,400354,eng,,,,,,,,,,,,,,,,,,,,,,,
2044,495395,en-US,,,,,,,,,,,,,,,,,,,,,,,
2045,42432,eng,,,,,,,,,,,,,,,,,,,,,,,
2046,18465657,eng,,,,,,,,,,,,,,,,,,,,,,,
2047,40493,en-US,,,,,,,,,,,,,,,,,,,,,,,
2048,15811568,eng,,,,,,,,,,,,,,,,,,,,,,,
2049,78039,,,,,,,,,,,,,,,,,,,,,,,,
2050,2985500,en-CA,,,,,,,,,,,,,,,,,,,,,,,
2051,13872,eng,,,,,,,,,,,,,,,,,,,,,,,
2052,1540,en-US,,,,,,,,,,,,,,,,,,,,,,,
2053,5527,eng,,,,,,,,,,,,,,,,,,,,,,,
2054,5452,eng,,,,,,,,,,,,,,,,,,,,,,,
2055,43931,eng,,,,,,,,,,,,,,,,,,,,,,,
2056,187065,eng,,,,,,,,,,,,,,,,,,,,,,,
2057,11600163,eng,,,,,,,,,,,,,,,,,,,,,,,
2058,23604559,eng,,,,,,,,,,,,,,,,,,,,,,,
2059,7959473,eng,,,,,,,,,,,,,,,,,,,,,,,
2060,13588356,,,,,,,,,,,,,,,,,,,,,,,,
2061,17333319,eng,,,,,,,,,,,,,,,,,,,,,,,
2062,8913370,eng,,,,,,,,,,,,,,,,,,,,,,,
2063,40189,eng,,,,,,,,,,,,,,,,,,,,,,,
2064,37186,eng,,,,,,,,,,,,,,,,,,,,,,,
2065,10163292,eng,,,,,,,,,,,,,,,,,,,,,,,
2066,762806,eng,,,,,,,,,,,,,,,,,,,,,,,
2067,15781725,eng,,,,,,,,,,,,,,,,,,,,,,,
2068,25346,,,,,,,,,,,,,,,,,,,,,,,,
2069,23219,eng,,,,,,,,,,,,,,,,,,,,,,,
2070,13563669,en-US,,,,,,,,,,,,,,,,,,,,,,,
2071,11925514,eng,,,,,,,,,,,,,,,,,,,,,,,
2072,270807,en-US,,,,,,,,,,,,,,,,,,,,,,,
2073,43330,eng,,,,,,,,,,,,,,,,,,,,,,,
2074,6539,eng,,,,,,,,,,,,,,,,,,,,,,,
2075,93722,eng,,,,,,,,,,,,,,,,,,,,,,,
2076,19351,eng,,,,,,,,,,,,,,,,,,,,,,,
2077,1254951,en-US,,,,,,,,,,,,,,,,,,,,,,,
2078,19330,,,,,,,,,,,,,,,,,,,,,,,,
2079,11650,eng,,,,,,,,,,,,,,,,,,,,,,,
2080,24453082,eng,,,,,,,,,,,,,,,,,,,,,,,
2081,19486421,eng,,,,,,,,,,,,,,,,,,,,,,,
2082,646462,ara,,,,,,,,,,,,,,,,,,,,,,,
2083,476543,eng,,,,,,,,,,,,,,,,,,,,,,,
2084,2845024,eng,,,,,,,,,,,,,,,,,,,,,,,
2085,6433752,eng,,,,,,,,,,,,,,,,,,,,,,,
2086,34532,eng,,,,,,,,,,,,,,,,,,,,,,,
2087,5190,eng,,,,,,,,,,,,,,,,,,,,,,,
2088,16130291,eng,,,,,,,,,,,,,,,,,,,,,,,
2089,11768,eng,,,,,,,,,,,,,,,,,,,,,,,
2090,15309,en-US,,,,,,,,,,,,,,,,,,,,,,,
2091,762053,eng,,,,,,,,,,,,,,,,,,,,,,,
2092,2241059,eng,,,,,,,,,,,,,,,,,,,,,,,
2093,7746259,en-GB,,,,,,,,,,,,,,,,,,,,,,,
2094,11732634,eng,,,,,,,,,,,,,,,,,,,,,,,
2095,105549,en-US,,,,,,,,,,,,,,,,,,,,,,,
2096,598160,eng,,,,,,,,,,,,,,,,,,,,,,,
2097,24861,ger,,,,,,,,,,,,,,,,,,,,,,,
2098,33290408,eng,,,,,,,,,,,,,,,,,,,,,,,
2099,282282,eng,,,,,,,,,,,,,,,,,,,,,,,
2100,19030845,eng,,,,,,,,,,,,,,,,,,,,,,,
2101,99298,eng,,,,,,,,,,,,,,,,,,,,,,,
2102,6597651,eng,,,,,,,,,,,,,,,,,,,,,,,
2103,92308,eng,,,,,,,,,,,,,,,,,,,,,,,
2104,9627755,eng,,,,,,,,,,,,,,,,,,,,,,,
2105,38619,eng,,,,,,,,,,,,,,,,,,,,,,,
2106,17255265,eng,,,,,,,,,,,,,,,,,,,,,,,
2107,43944,,,,,,,,,,,,,,,,,,,,,,,,
2108,395233,en-GB,,,,,,,,,,,,,,,,,,,,,,,
2109,34499,en-US,,,,,,,,,,,,,,,,,,,,,,,
2110,29801,,,,,,,,,,,,,,,,,,,,,,,,
2111,22374,eng,,,,,,,,,,,,,,,,,,,,,,,
2112,20698530,eng,,,,,,,,,,,,,,,,,,,,,,,
2113,23153154,eng,,,,,,,,,,,,,,,,,,,,,,,
2114,2138727,eng,,,,,,,,,,,,,,,,,,,,,,,
2115,55403,en-US,,,,,,,,,,,,,,,,,,,,,,,
2116,22055262,eng,,,,,,,,,,,,,,,,,,,,,,,
2117,3398625,eng,,,,,,,,,,,,,,,,,,,,,,,
2118,15704459,eng,,,,,,,,,,,,,,,,,,,,,,,
2119,28249,eng,,,,,,,,,,,,,,,,,,,,,,,
2120,6693332,eng,,,,,,,,,,,,,,,,,,,,,,,
2121,6977769,en-US,,,,,,,,,,,,,,,,,,,,,,,
2122,662597,en-US,,,,,,,,,,,,,,,,,,,,,,,
2123,74532,eng,,,,,,,,,,,,,,,,,,,,,,,
